Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Donor,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,lineage,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,treatment
SRR7650823,ATAC-seq,114,5120384917,PRJNA484801,SAMN09769933,2317930067,Effector_memory_CD8pos_T,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4513756,GSM3320323,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD8,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320323,primary blood,SRP156496,treatment1
SRR7650824,ATAC-seq,115,4030392384,PRJNA484801,SAMN09769932,1839456037,Naive_CD8_T,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4513757,GSM3320324,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD8,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320324,primary blood,SRP156496,no_treament
SRR7650825,ATAC-seq,115,4232722463,PRJNA484801,SAMN09769931,1951004250,Naive_CD8_T,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4513758,GSM3320325,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD8,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320325,primary blood,SRP156496,treatment1
SRR7650826,ATAC-seq,114,8907663619,PRJNA484801,SAMN09769930,3848238389,Gamma_delta_T,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4513759,GSM3320326,Illumina HiSeq 4000,PAIRED,other,GENOMIC,GD,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320326,primary blood,SRP156496,no_treament
SRR7650827,ATAC-seq,113,5577302341,PRJNA484801,SAMN09769929,2536210590,Gamma_delta_T,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4513760,GSM3320327,Illumina HiSeq 4000,PAIRED,other,GENOMIC,GD,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320327,primary blood,SRP156496,treatment1
SRR7650828,ATAC-seq,120,11725150743,PRJNA484801,SAMN09769928,5022388180,Effector_CD4pos_T,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4513761,GSM3320328,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320328,primary blood,SRP156496,no_treament
SRR7650829,ATAC-seq,121,3265627166,PRJNA484801,SAMN09769927,1478150927,Effector_CD4pos_T,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4513762,GSM3320329,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320329,primary blood,SRP156496,treatment1
SRR7650830,ATAC-seq,113,5638484257,PRJNA484801,SAMN09769926,2413924305,Follicular_T_Helper,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4513763,GSM3320330,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320330,primary blood,SRP156496,no_treament
SRR7650831,ATAC-seq,112,8720971837,PRJNA484801,SAMN09769925,3769992690,Follicular_T_Helper,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4513764,GSM3320331,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320331,primary blood,SRP156496,treatment1
SRR7650832,ATAC-seq,116,5085114170,PRJNA484801,SAMN09769924,2279846518,Memory_Teffs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4513765,GSM3320332,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320332,primary blood,SRP156496,no_treament
SRR7650835,ATAC-seq,119,4400774400,PRJNA484801,SAMN09769921,2064490124,Memory_Tregs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4513768,GSM3320335,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320335,primary blood,SRP156496,treatment1
SRR7650836,ATAC-seq,118,4155298293,PRJNA484801,SAMN09769920,1911951176,Naive_Teffs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4513769,GSM3320336,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320336,primary blood,SRP156496,no_treament
SRR7650837,ATAC-seq,121,11420639199,PRJNA484801,SAMN09769919,4879715958,Naive_Teffs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4513770,GSM3320337,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320337,primary blood,SRP156496,treatment1
SRR7650838,ATAC-seq,115,8203510841,PRJNA484801,SAMN09769918,3553830089,Regulatory_T,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4513771,GSM3320338,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320338,primary blood,SRP156496,no_treament
SRR7650839,ATAC-seq,117,8358106072,PRJNA484801,SAMN09769916,3607732178,Regulatory_T,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4513772,GSM3320339,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320339,primary blood,SRP156496,treatment1
SRR7650840,ATAC-seq,107,3973574979,PRJNA484801,SAMN09769915,1875441832,Th1_precursors,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4513773,GSM3320340,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320340,primary blood,SRP156496,no_treament
SRR7650841,ATAC-seq,123,6534802155,PRJNA484801,SAMN09769914,2940720696,Th1_precursors,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4513774,GSM3320341,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320341,primary blood,SRP156496,treatment1
SRR7650849,ATAC-seq,118,3095465772,PRJNA484801,SAMN09769895,1447601366,Monocytes,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4513782,GSM3320349,Illumina HiSeq 4000,PAIRED,other,GENOMIC,MYELOID,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320349,primary blood,SRP156496,no_treament
SRR7650850,ATAC-seq,114,3576367932,PRJNA484801,SAMN09769894,1663693775,Monocytes,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4513783,GSM3320350,Illumina HiSeq 4000,PAIRED,other,GENOMIC,MYELOID,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320350,primary blood,SRP156496,treatment1
SRR7650851,ATAC-seq,122,4541129528,PRJNA484801,SAMN09769893,1876108979,Bulk_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1004,SRX4513784,GSM3320351,Illumina HiSeq 4000,PAIRED,other,GENOMIC,B,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320351,primary blood,SRP156496,no_treament
SRR7650852,ATAC-seq,127,4742515696,PRJNA484801,SAMN09769892,1964607806,Mem_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1004,SRX4513785,GSM3320352,Illumina HiSeq 4000,PAIRED,other,GENOMIC,B,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320352,primary blood,SRP156496,no_treament
SRR7650853,ATAC-seq,131,7580433947,PRJNA484801,SAMN09769891,3122360336,Naive_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1004,SRX4513786,GSM3320353,Illumina HiSeq 4000,PAIRED,other,GENOMIC,B,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320353,primary blood,SRP156496,no_treament
SRR7650854,ATAC-seq,130,6499912077,PRJNA484801,SAMN09769890,2700628425,CD8pos_T,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1004,SRX4513787,GSM3320354,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD8,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320354,primary blood,SRP156496,no_treament
SRR7650855,ATAC-seq,130,5317102950,PRJNA484801,SAMN09769889,2293072607,Central_memory_CD8pos_T,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1004,SRX4513788,GSM3320355,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD8,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320355,primary blood,SRP156496,no_treament
SRR7650856,ATAC-seq,128,3379206831,PRJNA484801,SAMN09769888,1414804267,Central_memory_CD8pos_T,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1004,SRX4513789,GSM3320356,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD8,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320356,primary blood,SRP156496,treatment1
SRR7650857,ATAC-seq,131,6249774428,PRJNA484801,SAMN09769887,2737194361,Effector_memory_CD8pos_T,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1004,SRX4513790,GSM3320357,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD8,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320357,primary blood,SRP156496,no_treament
SRR7650858,ATAC-seq,124,5496259694,PRJNA484801,SAMN09769886,2326114921,Effector_memory_CD8pos_T,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1004,SRX4513791,GSM3320358,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD8,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320358,primary blood,SRP156496,treatment1
SRR7650859,ATAC-seq,130,7407015388,PRJNA484801,SAMN09769885,3189595408,Naive_CD8_T,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1004,SRX4513792,GSM3320359,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD8,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320359,primary blood,SRP156496,no_treament
SRR7650865,ATAC-seq,130,6108246778,PRJNA484801,SAMN09769879,2546325584,Follicular_T_Helper,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1004,SRX4513798,GSM3320365,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320365,primary blood,SRP156496,treatment1
SRR7650866,ATAC-seq,129,5083839167,PRJNA484801,SAMN09769878,2216274859,Memory_Teffs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1004,SRX4513799,GSM3320366,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320366,primary blood,SRP156496,no_treament
SRR7650867,ATAC-seq,129,5934568823,PRJNA484801,SAMN09769877,2502827811,Memory_Teffs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1004,SRX4513800,GSM3320367,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320367,primary blood,SRP156496,treatment1
SRR7650868,ATAC-seq,129,5877892981,PRJNA484801,SAMN09769876,2546405747,Memory_Tregs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1004,SRX4513801,GSM3320368,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320368,primary blood,SRP156496,no_treament
SRR7650880,ATAC-seq,126,5971658813,PRJNA484801,SAMN09769850,2600503289,Th2_precursors,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1004,SRX4513813,GSM3320380,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320380,primary blood,SRP156496,no_treament
SRR7650881,ATAC-seq,129,7043406081,PRJNA484801,SAMN09769849,2949581392,Th2_precursors,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1004,SRX4513814,GSM3320381,Illumina HiSeq 4000,PAIRED,other,GENOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320381,primary blood,SRP156496,treatment1
SRR7650882,ATAC-seq,126,8351719719,PRJNA484801,SAMN09769848,3625960683,Immature_NK,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1004,SRX4513815,GSM3320382,Illumina HiSeq 4000,PAIRED,other,GENOMIC,NK,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320382,primary blood,SRP156496,no_treament
SRR7650883,ATAC-seq,132,5243329965,PRJNA484801,SAMN09769847,2253943439,Mature_NK,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1004,SRX4513816,GSM3320383,Illumina HiSeq 4000,PAIRED,other,GENOMIC,NK,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320383,primary blood,SRP156496,no_treament
SRR7650915,ATAC-seq,133,6687042853,PRJNA484801,SAMN09769867,2731962450,Myeloid_DCs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1008,SRX4513848,GSM3320415,Illumina NovaSeq 6000,PAIRED,other,GENOMIC,MYELOID,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320415,primary blood,SRP156496,no_treament
SRR7650916,ATAC-seq,131,5889725254,PRJNA484801,SAMN09769866,2415645063,pDCs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1008,SRX4513849,GSM3320416,Illumina NovaSeq 6000,PAIRED,other,GENOMIC,MYELOID,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320416,primary blood,SRP156496,no_treament
SRR7650917,ATAC-seq,134,10047620861,PRJNA484801,SAMN09769865,4114773629,Mem_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1010,SRX4513850,GSM3320417,Illumina NovaSeq 6000,PAIRED,other,GENOMIC,B,Homo sapiens,ILLUMINA,2018-09-06T00:00:00Z,GSM3320417,primary blood,SRP156496,treatment2
