Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,donor,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,lineage,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Treatment
SRR11007192,RNA-Seq,150,3985706828,PRJNA484735,SAMN09768425,1583442843,Monocytes,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1009,SRX4510746,GSM3319895,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,MYELOID,Homo sapiens,ILLUMINA,2020-02-04T00:00:00Z,GSM3319895,primary blood,SRP156452,treatment2
SRR11007193,RNA-Seq,150,6325901376,PRJNA484735,SAMN09768417,2478570886,Immature_NK,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1010,SRX4510754,GSM3319903,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,NK,Homo sapiens,ILLUMINA,2020-02-04T00:00:00Z,GSM3319903,primary blood,SRP156452,no_treament
SRR11007194,RNA-Seq,150,5164624184,PRJNA484735,SAMN09768416,2055131615,Mature_NK,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1010,SRX4510755,GSM3319904,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,NK,Homo sapiens,ILLUMINA,2020-02-04T00:00:00Z,GSM3319904,primary blood,SRP156452,treatment2
SRR11007195,RNA-Seq,148,3659794910,PRJNA484735,SAMN09768360,1477535686,Monocytes,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1010,SRX4510756,GSM3319905,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,MYELOID,Homo sapiens,ILLUMINA,2020-02-04T00:00:00Z,GSM3319905,primary blood,SRP156452,treatment2
SRR7647654,RNA-Seq,195,7299245468,PRJNA484735,SAMN09768441,2271882934,Bulk_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1001,SRX4510594,GSM3319743,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319743,primary blood,SRP156452,no_treament
SRR7647655,RNA-Seq,195,6485542348,PRJNA484735,SAMN09768440,2060215258,Bulk_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1001,SRX4510595,GSM3319744,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319744,primary blood,SRP156452,treatment1
SRR7647656,RNA-Seq,194,7368953073,PRJNA484735,SAMN09768439,2293881574,Mem_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1001,SRX4510596,GSM3319745,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319745,primary blood,SRP156452,no_treament
SRR7647657,RNA-Seq,195,8719201850,PRJNA484735,SAMN09768438,2762956204,Mem_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1001,SRX4510597,GSM3319746,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319746,primary blood,SRP156452,treatment1
SRR7647658,RNA-Seq,194,5815927838,PRJNA484735,SAMN09768437,1805307500,Naive_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1001,SRX4510598,GSM3319747,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319747,primary blood,SRP156452,no_treament
SRR7647659,RNA-Seq,195,9217406166,PRJNA484735,SAMN09768436,3030183957,Naive_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1001,SRX4510599,GSM3319748,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319748,primary blood,SRP156452,treatment1
SRR7647660,RNA-Seq,193,7647328093,PRJNA484735,SAMN09768435,2369733999,Plasmablasts,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1001,SRX4510600,GSM3319749,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319749,primary blood,SRP156452,no_treament
SRR7647696,RNA-Seq,179,5414762853,PRJNA484735,SAMN09768407,1721439314,Bulk_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1002,SRX4510636,GSM3319785,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319785,primary blood,SRP156452,no_treament
SRR7647697,RNA-Seq,180,4302544718,PRJNA484735,SAMN09768406,1347222257,Bulk_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1002,SRX4510637,GSM3319786,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319786,primary blood,SRP156452,treatment1
SRR7647698,RNA-Seq,180,5358775552,PRJNA484735,SAMN09768664,1777647706,Mem_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1002,SRX4510638,GSM3319787,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319787,primary blood,SRP156452,no_treament
SRR7647699,RNA-Seq,179,5687778424,PRJNA484735,SAMN09768663,1846408823,Mem_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1002,SRX4510639,GSM3319788,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319788,primary blood,SRP156452,treatment1
SRR7647700,RNA-Seq,178,6375976252,PRJNA484735,SAMN09768662,2109842950,Naive_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1002,SRX4510640,GSM3319789,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319789,primary blood,SRP156452,no_treament
SRR7647731,RNA-Seq,177,9562100776,PRJNA484735,SAMN09768709,3410027164,Bulk_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4510671,GSM3319820,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319820,primary blood,SRP156452,no_treament
SRR7647732,RNA-Seq,192,9112994125,PRJNA484735,SAMN09768708,3231634837,Bulk_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4510672,GSM3319821,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319821,primary blood,SRP156452,treatment1
SRR7647733,RNA-Seq,178,3505897302,PRJNA484735,SAMN09768707,1155546602,Mem_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4510673,GSM3319822,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319822,primary blood,SRP156452,treatment1
SRR7647734,RNA-Seq,186,4685784298,PRJNA484735,SAMN09768706,1612240007,Naive_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1003,SRX4510674,GSM3319823,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319823,primary blood,SRP156452,treatment1
SRR7647767,RNA-Seq,188,9526437299,PRJNA484735,SAMN09768685,3076301937,Bulk_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1004,SRX4510707,GSM3319856,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319856,primary blood,SRP156452,no_treament
SRR7647768,RNA-Seq,186,5155643843,PRJNA484735,SAMN09768684,1666580039,Mem_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1004,SRX4510708,GSM3319857,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319857,primary blood,SRP156452,no_treament
SRR7647769,RNA-Seq,184,13051218606,PRJNA484735,SAMN09768683,4220924484,Naive_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1004,SRX4510709,GSM3319858,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319858,primary blood,SRP156452,no_treament
SRR7647801,RNA-Seq,150,5798091705,PRJNA484735,SAMN09768392,2245512421,Monocytes,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1008,SRX4510741,GSM3319890,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,MYELOID,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319890,primary blood,SRP156452,treatment2
SRR7647802,RNA-Seq,150,4730824860,PRJNA484735,SAMN09768391,1815762354,Naive_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1009,SRX4510742,GSM3319891,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319891,primary blood,SRP156452,treatment2
SRR7647803,RNA-Seq,150,6396033106,PRJNA484735,SAMN09768390,2449755440,Naive_Teffs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1009,SRX4510743,GSM3319892,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319892,primary blood,SRP156452,treatment2
SRR7647804,RNA-Seq,149,959579441,PRJNA484735,SAMN09768389,376405828,Naive_Tregs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1009,SRX4510744,GSM3319893,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319893,primary blood,SRP156452,treatment2
SRR7647807,RNA-Seq,150,2497148801,PRJNA484735,SAMN09768424,988888390,Mem_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1010,SRX4510747,GSM3319896,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319896,primary blood,SRP156452,no_treament
SRR7647808,RNA-Seq,150,5522574406,PRJNA484735,SAMN09768423,2139361513,Naive_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1010,SRX4510748,GSM3319897,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319897,primary blood,SRP156452,no_treament
SRR7647809,RNA-Seq,150,5743730050,PRJNA484735,SAMN09768422,2243698841,Effector_CD4pos_T,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1010,SRX4510749,GSM3319898,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319898,primary blood,SRP156452,no_treament
SRR7647810,RNA-Seq,150,17608066464,PRJNA484735,SAMN09768421,6781472879,Naive_Tregs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1010,SRX4510750,GSM3319899,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319899,primary blood,SRP156452,treatment2
SRR7647811,RNA-Seq,151,10635992997,PRJNA484735,SAMN09768420,4200878144,Th1_precursors,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1010,SRX4510751,GSM3319900,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319900,primary blood,SRP156452,no_treament
SRR7647812,RNA-Seq,150,4526488518,PRJNA484735,SAMN09768419,1776025976,Th17_precursors,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1010,SRX4510752,GSM3319901,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319901,primary blood,SRP156452,no_treament
SRR7647813,RNA-Seq,150,2656067907,PRJNA484735,SAMN09768418,1033486550,Th2_precursors,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1010,SRX4510753,GSM3319902,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319902,primary blood,SRP156452,no_treament
SRR7647817,RNA-Seq,150,5402198237,PRJNA484735,SAMN09768387,2093654446,Naive_B,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1011,SRX4510757,GSM3319906,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,B,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319906,primary blood,SRP156452,treatment2
SRR7647818,RNA-Seq,150,8015735829,PRJNA484735,SAMN09768386,3010200345,Naive_Teffs,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1011,SRX4510758,GSM3319907,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,CD4,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319907,primary blood,SRP156452,treatment2
SRR7647819,RNA-Seq,151,12210650996,PRJNA484735,SAMN09768385,4705186903,Monocytes,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",1011,SRX4510759,GSM3319908,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,MYELOID,Homo sapiens,ILLUMINA,2018-09-11T00:00:00Z,GSM3319908,primary blood,SRP156452,treatment2
